id;state;county;year;month;day;day_of_week;rural_urban;light_condition;fatalities;time
10248;ALABAMA;LIMESTONE;2019;5;9;THURSDAY;URBAN;DAYLIGHT;1;2019-05-09 06:00:00
10249;ALABAMA;LIMESTONE;2019;5;9;THURSDAY;URBAN;DAYLIGHT;1;2019-05-09 06:00:00
10250;ALABAMA;BALDWIN;2019;5;9;THURSDAY;URBAN;DAYLIGHT;1;2019-05-09 12:00:00
10251;ALABAMA;TUSCALOOSA;2019;5;11;SATURDAY;URBAN;DARK;1;2019-05-11 18:00:00
10252;ALABAMA;BALDWIN;2019;5;11;SATURDAY;RURAL;DUSK;1;2019-05-11 19:00:00
10253;ALABAMA;MOBILE;2019;5;12;SUNDAY;RURAL;DARK;2;2019-05-12 06:00:00
10254;ALABAMA;DEKALB;2019;5;15;WEDNESDAY;RURAL;DARK;1;2019-05-15 23:00:00
10255;ALABAMA;CHEROKEE;2019;5;15;WEDNESDAY;RURAL;DAYLIGHT;1;2019-05-15 07:00:00
10256;ALABAMA;MORGAN;2019;5;17;FRIDAY;RURAL;DAYLIGHT;1;2019-05-17 10:00:00
10257;ALABAMA;MOBILE;2019;5;16;THURSDAY;RURAL;DARK;1;2019-05-16 03:00:00
10258;ALABAMA;BALDWIN;2019;4;1;MONDAY;RURAL;DAYLIGHT;5;2019-04-01 13:00:00
10259;ALABAMA;MADISON;2019;1;6;SUNDAY;URBAN;DARK;1;2019-01-06 00:00:00
10260;ALABAMA;MOBILE;2019;1;7;MONDAY;URBAN;DARK;2;2019-01-07 01:00:00
10261;ALABAMA;BLOUNT;2019;5;19;SUNDAY;RURAL;DAYLIGHT;1;2019-05-19 15:00:00
10262;ALABAMA;ETOWAH;2019;5;9;THURSDAY;URBAN;DAYLIGHT;1;2019-05-09 15:00:00
10263;ALABAMA;JEFFERSON;2019;3;16;SATURDAY;URBAN;DAYLIGHT;1;2019-03-16 17:00:00
10264;ALABAMA;MOBILE;2019;3;13;WEDNESDAY;URBAN;DAYLIGHT;1;2019-03-13 08:00:00
10265;ALABAMA;ETOWAH;2019;2;15;FRIDAY;URBAN;DARK;1;2019-02-15 18:00:00
10266;ALABAMA;MADISON;2019;2;14;THURSDAY;URBAN;DAYLIGHT;1;2019-02-14 10:00:00
10267;ALABAMA;BARBOUR;2019;1;11;FRIDAY;URBAN;DAYLIGHT;1;2019-01-11 12:00:00
10268;ALABAMA;MONTGOMERY;2019;1;10;THURSDAY;URBAN;DARK;1;2019-01-10 20:00:00
10269;ALABAMA;MARSHALL;2019;1;7;MONDAY;URBAN;DAYLIGHT;2;2019-01-07 15:00:00
10270;ALABAMA;TUSCALOOSA;2019;6;16;SUNDAY;RURAL;DAYLIGHT;1;2019-06-16 18:00:00
10271;ALABAMA;MACON;2019;6;16;SUNDAY;RURAL;DARK;1;2019-06-16 00:00:00
10272;ALABAMA;JEFFERSON;2019;6;3;MONDAY;URBAN;DARK;1;2019-06-03 23:00:00
10273;ALABAMA;MOBILE;2019;6;2;SUNDAY;RURAL;DARK;2;2019-06-02 00:00:00
10274;ALABAMA;MONTGOMERY;2019;6;1;SATURDAY;RURAL;DAWN;1;2019-06-01 05:00:00
10275;ALABAMA;GREENE;2019;6;1;SATURDAY;RURAL;DAWN;1;2019-06-01 05:00:00
10276;ALABAMA;DEKALB;2019;5;29;WEDNESDAY;RURAL;DARK;1;2019-05-29 03:00:00
10277;ALABAMA;MACON;2019;5;22;WEDNESDAY;RURAL;DAYLIGHT;1;2019-05-22 07:00:00
10278;ALABAMA;JEFFERSON;2019;5;21;TUESDAY;RURAL;DAYLIGHT;1;2019-05-21 10:00:00
10279;ALABAMA;BUTLER;2019;5;20;MONDAY;RURAL;DAYLIGHT;1;2019-05-20 14:00:00
10280;ALABAMA;MOBILE;2019;5;13;MONDAY;URBAN;DAYLIGHT;1;2019-05-13 07:00:00
10281;ALABAMA;AUTAUGA;2019;5;13;MONDAY;RURAL;DAYLIGHT;1;2019-05-13 13:00:00
10282;ALABAMA;GREENE;2019;5;10;FRIDAY;RURAL;DAYLIGHT;2;2019-05-10 14:00:00
10283;ALABAMA;BULLOCK;2019;5;3;FRIDAY;URBAN;DARK;1;2019-05-03 22:00:00
10284;ALABAMA;JEFFERSON;2019;5;5;SUNDAY;URBAN;DAYLIGHT;1;2019-05-05 18:00:00
10285;ALABAMA;JEFFERSON;2019;5;7;TUESDAY;URBAN;DAYLIGHT;2;2019-05-07 12:00:00
10286;ALABAMA;MADISON;2019;5;14;TUESDAY;URBAN;DAYLIGHT;1;2019-05-14 18:00:00
10287;ALABAMA;PIKE;2019;5;16;THURSDAY;URBAN;DAYLIGHT;1;2019-05-16 16:00:00
10288;ALABAMA;MOBILE;2019;5;16;THURSDAY;URBAN;DARK;1;2019-05-16 04:00:00
10289;ALABAMA;COOSA;2019;5;17;FRIDAY;RURAL;DARK;1;2019-05-17 23:00:00
10290;ALABAMA;LEE;2019;4;20;SATURDAY;RURAL;DARK;1;2019-04-20 23:00:00
10291;ALABAMA;TALLADEGA;2019;5;18;SATURDAY;RURAL;DARK;1;2019-05-18 05:00:00
10292;ALABAMA;HOUSTON;2019;5;18;SATURDAY;RURAL;DARK;1;2019-05-18 01:00:00
10293;ALABAMA;AUTAUGA;2019;5;19;SUNDAY;RURAL;DARK;2;2019-05-19 03:00:00
10294;ALABAMA;DALLAS;2019;5;19;SUNDAY;RURAL;DAYLIGHT;1;2019-05-19 12:00:00
10295;ALABAMA;MONTGOMERY;2019;5;19;SUNDAY;RURAL;DARK;1;2019-05-19 00:00:00
10296;ALABAMA;BLOUNT;2019;5;23;THURSDAY;RURAL;DAYLIGHT;1;2019-05-23 09:00:00
10297;ALABAMA;ETOWAH;2019;5;19;SUNDAY;URBAN;DARK;1;2019-05-19 00:00:00
10298;ALABAMA;ESCAMBIA;2019;5;21;TUESDAY;URBAN;DAYLIGHT;1;2019-05-21 08:00:00
10299;ALABAMA;SHELBY;2019;5;22;WEDNESDAY;RURAL;DAYLIGHT;1;2019-05-22 14:00:00
10300;ALABAMA;MOBILE;2019;5;23;THURSDAY;RURAL;DAYLIGHT;1;2019-05-23 13:00:00
10301;ALABAMA;AUTAUGA;2019;5;24;FRIDAY;URBAN;DARK;1;2019-05-24 21:00:00
10302;ALABAMA;LAUDERDALE;2019;5;24;FRIDAY;RURAL;DAYLIGHT;1;2019-05-24 16:00:00
10303;ALABAMA;JEFFERSON;2019;5;24;FRIDAY;RURAL;DARK;1;2019-05-24 22:00:00
10304;ALABAMA;WILCOX;2019;5;25;SATURDAY;RURAL;DARK;1;2019-05-25 02:00:00
10305;ALABAMA;WILCOX;2019;5;25;SATURDAY;RURAL;DARK;1;2019-05-25 00:00:00
10306;ALABAMA;LEE;2019;5;24;FRIDAY;RURAL;DAYLIGHT;1;2019-05-24 11:00:00
10307;ALABAMA;RANDOLPH;2019;5;15;WEDNESDAY;URBAN;DAYLIGHT;1;2019-05-15 09:00:00
10308;ALABAMA;ST. CLAIR;2019;5;25;SATURDAY;URBAN;DARK;1;2019-05-25 05:00:00
10309;ALABAMA;MADISON;2019;5;26;SUNDAY;RURAL;DARK;1;2019-05-26 02:00:00
10310;ALABAMA;MOBILE;2019;5;26;SUNDAY;URBAN;DAYLIGHT;1;2019-05-26 18:00:00
10311;ALABAMA;LEE;2019;5;27;MONDAY;RURAL;DAYLIGHT;1;2019-05-27 15:00:00
10312;ALABAMA;CALHOUN;2019;5;27;MONDAY;URBAN;DAYLIGHT;1;2019-05-27 16:00:00
10313;ALABAMA;MADISON;2019;5;28;TUESDAY;RURAL;DAYLIGHT;2;2019-05-28 14:00:00
10314;ALABAMA;HOUSTON;2019;5;30;THURSDAY;URBAN;DAYLIGHT;1;2019-05-30 15:00:00
10315;ALABAMA;FAYETTE;2019;5;31;FRIDAY;RURAL;DAYLIGHT;1;2019-05-31 08:00:00
10316;ALABAMA;DALE;2019;5;31;FRIDAY;RURAL;DUSK;1;2019-05-31 19:00:00
10317;ALABAMA;CALHOUN;2019;5;31;FRIDAY;RURAL;DARK;1;2019-05-31 21:00:00
10318;ALABAMA;MOBILE;2019;6;1;SATURDAY;URBAN;DARK;1;2019-06-01 21:00:00
10319;ALABAMA;CHOCTAW;2019;6;1;SATURDAY;RURAL;DUSK;1;2019-06-01 20:00:00
10320;ALABAMA;MOBILE;2019;6;1;SATURDAY;RURAL;DAYLIGHT;1;2019-06-01 10:00:00
10321;ALABAMA;MORGAN;2019;6;2;SUNDAY;RURAL;DAYLIGHT;1;2019-06-02 08:00:00
10322;ALABAMA;WALKER;2019;6;3;MONDAY;RURAL;DAYLIGHT;1;2019-06-03 16:00:00
10323;ALABAMA;HOUSTON;2019;6;3;MONDAY;URBAN;DAYLIGHT;1;2019-06-03 14:00:00
10324;ALABAMA;PICKENS;2019;6;4;TUESDAY;URBAN;DARK;1;2019-06-04 20:00:00
10325;ALABAMA;BALDWIN;2019;6;4;TUESDAY;URBAN;DAYLIGHT;2;2019-06-04 19:00:00
10326;ALABAMA;JEFFERSON;2019;6;5;WEDNESDAY;URBAN;DARK;1;2019-06-05 21:00:00
10327;ALABAMA;COFFEE;2019;6;6;THURSDAY;RURAL;DAYLIGHT;1;2019-06-06 07:00:00
10328;ALABAMA;ETOWAH;2019;6;6;THURSDAY;RURAL;DAYLIGHT;1;2019-06-06 07:00:00
10329;ALABAMA;MADISON;2019;6;7;FRIDAY;RURAL;DAYLIGHT;2;2019-06-07 10:00:00
10330;ALABAMA;GREENE;2019;6;7;FRIDAY;RURAL;DARK;1;2019-06-07 23:00:00
10331;ALABAMA;COOSA;2019;6;8;SATURDAY;RURAL;DARK;2;2019-06-08 21:00:00
10332;ALABAMA;MADISON;2019;6;8;SATURDAY;URBAN;DAYLIGHT;1;2019-06-08 07:00:00
10333;ALABAMA;MONTGOMERY;2019;6;9;SUNDAY;RURAL;DUSK;1;2019-06-09 19:00:00
10334;ALABAMA;WALKER;2019;6;8;SATURDAY;RURAL;DARK;1;2019-06-08 21:00:00
10335;ALABAMA;JEFFERSON;2019;6;6;THURSDAY;URBAN;DARK;1;2019-06-06 04:00:00
10336;ALABAMA;BALDWIN;2019;6;1;SATURDAY;URBAN;DAYLIGHT;1;2019-06-01 14:00:00
10337;ALABAMA;MONROE;2019;6;10;MONDAY;URBAN;DARK;1;2019-06-10 23:00:00
10338;ALABAMA;SHELBY;2019;6;10;MONDAY;URBAN;DARK;1;2019-06-10 20:00:00
10339;ALABAMA;MADISON;2019;6;12;WEDNESDAY;RURAL;DARK;1;2019-06-12 00:00:00
10340;ALABAMA;WINSTON;2019;6;13;THURSDAY;URBAN;DARK;2;2019-06-13 03:00:00
10341;ALABAMA;JEFFERSON;2019;6;14;FRIDAY;RURAL;DAYLIGHT;1;2019-06-14 19:00:00
10342;ALABAMA;CULLMAN;2019;6;15;SATURDAY;RURAL;DAYLIGHT;1;2019-06-15 12:00:00
10343;ALABAMA;MOBILE;2019;1;1;TUESDAY;URBAN;DARK;1;2019-01-01 01:00:00
10344;ALABAMA;MOBILE;2019;1;5;SATURDAY;URBAN;DARK;1;2019-01-05 17:00:00
10345;ALABAMA;JACKSON;2019;1;7;MONDAY;URBAN;DARK;1;2019-01-07 20:00:00
10346;ALABAMA;PIKE;2019;1;10;THURSDAY;URBAN;DAYLIGHT;1;2019-01-10 17:00:00
10347;ALABAMA;ELMORE;2019;1;10;THURSDAY;RURAL;DAYLIGHT;1;2019-01-10 08:00:00
10348;ALABAMA;MOBILE;2019;1;3;THURSDAY;RURAL;DARK;1;2019-01-03 19:00:00
10349;ALABAMA;MOBILE;2019;2;2;SATURDAY;RURAL;DARK;1;2019-02-02 18:00:00
10350;ALABAMA;LIMESTONE;2019;2;9;SATURDAY;URBAN;DARK;1;2019-02-09 21:00:00
10351;ALABAMA;BALDWIN;2019;3;9;SATURDAY;RURAL;DARK;1;2019-03-09 22:00:00
10352;ALABAMA;BALDWIN;2019;3;14;THURSDAY;RURAL;DARK;1;2019-03-14 20:00:00
10353;ALABAMA;ELMORE;2019;3;4;MONDAY;RURAL;DAYLIGHT;1;2019-03-04 17:00:00
10354;ALABAMA;TUSCALOOSA;2019;3;29;FRIDAY;RURAL;DARK;1;2019-03-29 22:00:00
10355;ALABAMA;LOWNDES;2019;5;11;SATURDAY;RURAL;DUSK;1;2019-05-11 18:00:00
10356;ALABAMA;HENRY;2019;5;17;FRIDAY;RURAL;DAYLIGHT;1;2019-05-17 12:00:00
10357;ALABAMA;CLARKE;2019;5;18;SATURDAY;RURAL;DARK;1;2019-05-18 20:00:00
10358;ALABAMA;DALE;2019;5;3;FRIDAY;RURAL;DAYLIGHT;1;2019-05-03 17:00:00
10359;ALABAMA;PIKE;2019;5;12;SUNDAY;RURAL;DARK;1;2019-05-12 01:00:00
10360;ALABAMA;WALKER;2019;7;11;THURSDAY;URBAN;DARK;4;2019-07-11 01:00:00
10361;ALABAMA;DEKALB;2019;6;29;SATURDAY;RURAL;DAYLIGHT;1;2019-06-29 15:00:00
10362;ALABAMA;MOBILE;2019;6;23;SUNDAY;URBAN;DAYLIGHT;1;2019-06-23 07:00:00
10363;ALABAMA;LIMESTONE;2019;6;23;SUNDAY;RURAL;DAYLIGHT;1;2019-06-23 19:00:00
10364;ALABAMA;GREENE;2019;6;14;FRIDAY;RURAL;DARK;3;2019-06-14 02:00:00
10365;ALABAMA;MORGAN;2019;6;8;SATURDAY;URBAN;DAYLIGHT;1;2019-06-08 06:00:00
10366;ALABAMA;MOBILE;2019;4;28;SUNDAY;URBAN;DARK;3;2019-04-28 03:00:00
10367;ALABAMA;MOBILE;2019;5;2;THURSDAY;URBAN;DAYLIGHT;1;2019-05-02 11:00:00
10368;ALABAMA;TALLADEGA;2019;3;29;FRIDAY;URBAN;DAYLIGHT;1;2019-03-29 09:00:00
10369;ALABAMA;JEFFERSON;2019;6;7;FRIDAY;URBAN;DARK;1;2019-06-07 22:00:00
10370;ALABAMA;COVINGTON;2019;6;10;MONDAY;RURAL;DAYLIGHT;3;2019-06-10 13:00:00
10371;ALABAMA;TALLADEGA;2019;6;12;WEDNESDAY;URBAN;DAYLIGHT;1;2019-06-12 17:00:00
10372;ALABAMA;MOBILE;2019;6;13;THURSDAY;URBAN;DAYLIGHT;1;2019-06-13 18:00:00
10373;ALABAMA;LIMESTONE;2019;6;15;SATURDAY;RURAL;DARK;1;2019-06-15 00:00:00
10374;ALABAMA;CULLMAN;2019;6;17;MONDAY;URBAN;DAYLIGHT;1;2019-06-17 16:00:00
10375;ALABAMA;JEFFERSON;2019;6;19;WEDNESDAY;URBAN;DARK;1;2019-06-19 03:00:00
10376;ALABAMA;MARSHALL;2019;6;20;THURSDAY;RURAL;DAYLIGHT;1;2019-06-20 16:00:00
10377;ALABAMA;CALHOUN;2019;6;21;FRIDAY;URBAN;DAWN;1;2019-06-21 05:00:00
10378;ALABAMA;TALLADEGA;2019;6;21;FRIDAY;RURAL;DARK;1;2019-06-21 02:00:00
10379;ALABAMA;WALKER;2019;6;21;FRIDAY;RURAL;DAYLIGHT;1;2019-06-21 16:00:00
10380;ALABAMA;TALLAPOOSA;2019;6;22;SATURDAY;RURAL;DAYLIGHT;1;2019-06-22 08:00:00
10381;ALABAMA;MADISON;2019;6;22;SATURDAY;URBAN;DAYLIGHT;1;2019-06-22 13:00:00
10382;ALABAMA;MONROE;2019;6;22;SATURDAY;RURAL;DARK;2;2019-06-22 01:00:00
10383;ALABAMA;RANDOLPH;2019;6;22;SATURDAY;URBAN;DARK;1;2019-06-22 23:00:00
10384;ALABAMA;DEKALB;2019;6;7;FRIDAY;RURAL;DAYLIGHT;1;2019-06-07 15:00:00
10385;ALABAMA;DALE;2019;6;22;SATURDAY;RURAL;DAYLIGHT;1;2019-06-22 15:00:00
10386;ALABAMA;LIMESTONE;2019;6;23;SUNDAY;RURAL;DARK;1;2019-06-23 00:00:00
10387;ALABAMA;RUSSELL;2019;7;26;FRIDAY;RURAL;DAYLIGHT;1;2019-07-26 09:00:00
10388;ALABAMA;CALHOUN;2019;6;24;MONDAY;RURAL;DAYLIGHT;1;2019-06-24 10:00:00
10389;ALABAMA;MADISON;2019;6;25;TUESDAY;RURAL;DAYLIGHT;1;2019-06-25 10:00:00
10390;ALABAMA;MORGAN;2019;6;25;TUESDAY;URBAN;DAYLIGHT;1;2019-06-25 07:00:00
10391;ALABAMA;MADISON;2019;6;27;THURSDAY;URBAN;DARK;1;2019-06-27 04:00:00
10392;ALABAMA;CULLMAN;2019;6;27;THURSDAY;RURAL;DAYLIGHT;1;2019-06-27 06:00:00
10393;ALABAMA;LAWRENCE;2019;6;27;THURSDAY;RURAL;DAYLIGHT;1;2019-06-27 06:00:00
10394;ALABAMA;CLEBURNE;2019;6;27;THURSDAY;RURAL;DARK;1;2019-06-27 23:00:00
10395;ALABAMA;MOBILE;2019;6;28;FRIDAY;URBAN;DAYLIGHT;1;2019-06-28 13:00:00
10396;ALABAMA;LEE;2019;6;29;SATURDAY;URBAN;DARK;1;2019-06-29 01:00:00
10397;ALABAMA;SHELBY;2019;6;29;SATURDAY;URBAN;DARK;1;2019-06-29 04:00:00
10398;ALABAMA;LIMESTONE;2019;6;29;SATURDAY;RURAL;DAYLIGHT;1;2019-06-29 07:00:00
10399;ALABAMA;LIMESTONE;2019;6;29;SATURDAY;RURAL;DAYLIGHT;1;2019-06-29 14:00:00
10400;ALABAMA;COLBERT;2019;6;29;SATURDAY;URBAN;DARK;1;2019-06-29 22:00:00
10401;ALABAMA;MARION;2019;6;30;SUNDAY;RURAL;DARK;2;2019-06-30 00:00:00
10402;ALABAMA;LIMESTONE;2019;6;30;SUNDAY;URBAN;DAYLIGHT;1;2019-06-30 14:00:00
10403;ALABAMA;CLAY;2019;6;30;SUNDAY;RURAL;DAYLIGHT;2;2019-06-30 17:00:00
10404;ALABAMA;MARSHALL;2019;6;30;SUNDAY;URBAN;DAYLIGHT;2;2019-06-30 19:00:00
10405;ALABAMA;CLARKE;2019;6;30;SUNDAY;RURAL;DAYLIGHT;1;2019-06-30 16:00:00
10406;ALABAMA;JEFFERSON;2019;7;2;TUESDAY;RURAL;DAYLIGHT;1;2019-07-02 10:00:00
10407;ALABAMA;CHAMBERS;2019;7;3;WEDNESDAY;RURAL;DUSK;1;2019-07-03 19:00:00
10408;ALABAMA;MONTGOMERY;2019;7;3;WEDNESDAY;URBAN;DARK;1;2019-07-03 03:00:00
10409;ALABAMA;MONTGOMERY;2019;7;3;WEDNESDAY;URBAN;DAYLIGHT;1;2019-07-03 16:00:00
10410;ALABAMA;BLOUNT;2019;7;3;WEDNESDAY;URBAN;DARK;2;2019-07-03 22:00:00
10411;ALABAMA;BUTLER;2019;7;4;THURSDAY;RURAL;DARK;1;2019-07-04 03:00:00
10412;ALABAMA;LAWRENCE;2019;7;5;FRIDAY;RURAL;DAYLIGHT;1;2019-07-05 14:00:00
10413;ALABAMA;TALLADEGA;2019;7;5;FRIDAY;RURAL;DARK;1;2019-07-05 21:00:00
10414;ALABAMA;MORGAN;2019;7;6;SATURDAY;URBAN;DARK;1;2019-07-06 20:00:00
10415;ALABAMA;JEFFERSON;2019;7;7;SUNDAY;URBAN;DARK;1;2019-07-07 04:00:00
10416;ALABAMA;CULLMAN;2019;7;7;SUNDAY;RURAL;DAYLIGHT;1;2019-07-07 07:00:00
10417;ALABAMA;TALLADEGA;2019;7;7;SUNDAY;RURAL;DUSK;3;2019-07-07 19:00:00
10418;ALABAMA;LIMESTONE;2019;7;9;TUESDAY;RURAL;DARK;1;2019-07-09 01:00:00
10419;ALABAMA;AUTAUGA;2019;7;9;TUESDAY;RURAL;DAYLIGHT;1;2019-07-09 17:00:00
10420;ALABAMA;BALDWIN;2019;7;9;TUESDAY;RURAL;DARK;1;2019-07-09 23:00:00
10421;ALABAMA;CULLMAN;2019;7;10;WEDNESDAY;RURAL;DAYLIGHT;1;2019-07-10 18:00:00
10422;ALABAMA;JACKSON;2019;7;11;THURSDAY;URBAN;DAYLIGHT;1;2019-07-11 13:00:00
10423;ALABAMA;CULLMAN;2019;7;12;FRIDAY;URBAN;DARK;1;2019-07-12 22:00:00
10424;ALABAMA;DALLAS;2019;7;13;SATURDAY;RURAL;DAYLIGHT;1;2019-07-13 08:00:00
10425;ALABAMA;MOBILE;2019;7;14;SUNDAY;URBAN;DARK;1;2019-07-14 02:00:00
10426;ALABAMA;DALE;2019;7;14;SUNDAY;RURAL;DARK;1;2019-07-14 20:00:00
10427;ALABAMA;CONECUH;2019;7;15;MONDAY;RURAL;DAYLIGHT;1;2019-07-15 16:00:00
10428;ALABAMA;DALLAS;2019;7;16;TUESDAY;URBAN;DAYLIGHT;1;2019-07-16 16:00:00
10429;ALABAMA;ESCAMBIA;2019;7;17;WEDNESDAY;RURAL;DARK;1;2019-07-17 04:00:00
10430;ALABAMA;TALLADEGA;2019;7;19;FRIDAY;RURAL;DAYLIGHT;1;2019-07-19 14:00:00
10431;ALABAMA;ETOWAH;2019;7;19;FRIDAY;URBAN;DAYLIGHT;1;2019-07-19 16:00:00
10432;ALABAMA;JEFFERSON;2019;7;22;MONDAY;URBAN;DAYLIGHT;1;2019-07-22 07:00:00
10433;ALABAMA;LIMESTONE;2019;8;19;MONDAY;URBAN;DARK;1;2019-08-19 00:00:00
10434;ALABAMA;SHELBY;2019;8;16;FRIDAY;RURAL;DARK;1;2019-08-16 23:00:00
10435;ALABAMA;ST. CLAIR;2019;8;18;SUNDAY;RURAL;DARK;1;2019-08-18 19:00:00
10436;ALABAMA;JEFFERSON;2019;8;11;SUNDAY;RURAL;DARK;1;2019-08-11 21:00:00
10437;ALABAMA;JEFFERSON;2019;8;7;WEDNESDAY;URBAN;DAYLIGHT;1;2019-08-07 14:00:00
10438;ALABAMA;MONTGOMERY;2019;7;29;MONDAY;URBAN;DAYLIGHT;1;2019-07-29 18:00:00
10439;ALABAMA;JEFFERSON;2019;7;28;SUNDAY;URBAN;DARK;1;2019-07-28 06:00:00
10440;ALABAMA;LEE;2019;7;27;SATURDAY;RURAL;DARK;1;2019-07-27 22:00:00
10441;ALABAMA;JEFFERSON;2019;7;12;FRIDAY;URBAN;DARK;1;2019-07-12 02:00:00
10442;ALABAMA;CLARKE;2019;5;18;SATURDAY;RURAL;DAYLIGHT;1;2019-05-18 07:00:00
10443;ALABAMA;TALLAPOOSA;2019;5;27;MONDAY;RURAL;DARK;1;2019-05-27 20:00:00
10444;ALABAMA;MOBILE;2019;6;29;SATURDAY;RURAL;DARK;1;2019-06-29 02:00:00
10445;ALABAMA;DALLAS;2019;7;4;THURSDAY;URBAN;DAYLIGHT;2;2019-07-04 12:00:00
10446;ALABAMA;JEFFERSON;2019;7;7;SUNDAY;URBAN;DARK;1;2019-07-07 01:00:00
10447;ALABAMA;MARENGO;2019;7;13;SATURDAY;URBAN;DARK;1;2019-07-13 00:00:00
10448;ALABAMA;TUSCALOOSA;2019;8;25;SUNDAY;URBAN;DARK;1;2019-08-25 02:00:00
10449;ALABAMA;ETOWAH;2019;7;15;MONDAY;URBAN;DARK;1;2019-07-15 21:00:00
10450;ALABAMA;BLOUNT;2019;7;19;FRIDAY;RURAL;DARK;1;2019-07-19 01:00:00
10451;ALABAMA;DEKALB;2019;7;19;FRIDAY;RURAL;DAYLIGHT;1;2019-07-19 13:00:00
10452;ALABAMA;JEFFERSON;2019;7;21;SUNDAY;URBAN;DARK;1;2019-07-21 23:00:00
10453;ALABAMA;MONTGOMERY;2019;7;22;MONDAY;RURAL;DAYLIGHT;1;2019-07-22 13:00:00
10454;ALABAMA;PIKE;2019;7;22;MONDAY;RURAL;DAYLIGHT;1;2019-07-22 17:00:00
10455;ALABAMA;RANDOLPH;2019;7;22;MONDAY;RURAL;DUSK;1;2019-07-22 18:00:00
10456;ALABAMA;COFFEE;2019;7;24;WEDNESDAY;URBAN;DARK;1;2019-07-24 20:00:00
10457;ALABAMA;MOBILE;2019;7;24;WEDNESDAY;URBAN;DARK;1;2019-07-24 21:00:00
10458;ALABAMA;MOBILE;2019;7;24;WEDNESDAY;RURAL;DARK;1;2019-07-24 21:00:00
10459;ALABAMA;MARION;2019;7;25;THURSDAY;URBAN;DAYLIGHT;1;2019-07-25 05:00:00
10460;ALABAMA;DALLAS;2019;7;26;FRIDAY;URBAN;DARK;1;2019-07-26 20:00:00
10461;ALABAMA;DALLAS;2019;7;26;FRIDAY;RURAL;DAYLIGHT;1;2019-07-26 09:00:00
10462;ALABAMA;JEFFERSON;2019;7;27;SATURDAY;URBAN;DARK;2;2019-07-27 03:00:00
10463;ALABAMA;TUSCALOOSA;2019;7;27;SATURDAY;RURAL;DAYLIGHT;1;2019-07-27 14:00:00
10464;ALABAMA;TALLADEGA;2019;7;28;SUNDAY;RURAL;DARK;1;2019-07-28 02:00:00
10465;ALABAMA;MOBILE;2019;7;28;SUNDAY;RURAL;DARK;1;2019-07-28 05:00:00
10466;ALABAMA;PIKE;2019;7;29;MONDAY;RURAL;DARK;1;2019-07-29 22:00:00
10467;ALABAMA;PIKE;2019;7;29;MONDAY;RURAL;DARK;2;2019-07-29 22:00:00
10468;ALABAMA;WALKER;2019;7;30;TUESDAY;URBAN;DAWN;1;2019-07-30 05:00:00
10469;ALABAMA;CALHOUN;2019;7;31;WEDNESDAY;RURAL;DAYLIGHT;1;2019-07-31 07:00:00
10470;ALABAMA;MORGAN;2019;7;31;WEDNESDAY;URBAN;DAYLIGHT;1;2019-07-31 10:00:00
10471;ALABAMA;JEFFERSON;2019;8;1;THURSDAY;URBAN;DARK;1;2019-08-01 01:00:00
10472;ALABAMA;COFFEE;2019;8;1;THURSDAY;RURAL;DAYLIGHT;1;2019-08-01 12:00:00
10473;ALABAMA;CULLMAN;2019;8;1;THURSDAY;RURAL;DAYLIGHT;1;2019-08-01 16:00:00
10474;ALABAMA;COFFEE;2019;8;1;THURSDAY;URBAN;DAYLIGHT;1;2019-08-01 18:00:00
10475;ALABAMA;MONROE;2019;8;1;THURSDAY;RURAL;DARK;1;2019-08-01 21:00:00
10476;ALABAMA;TUSCALOOSA;2019;8;2;FRIDAY;URBAN;DARK;1;2019-08-02 00:00:00
10477;ALABAMA;LEE;2019;8;2;FRIDAY;RURAL;DARK;1;2019-08-02 23:00:00
10478;ALABAMA;WALKER;2019;8;2;FRIDAY;URBAN;DARK;1;2019-08-02 22:00:00
10479;ALABAMA;LIMESTONE;2019;8;3;SATURDAY;RURAL;DARK;1;2019-08-03 21:00:00
10480;ALABAMA;RUSSELL;2019;8;3;SATURDAY;URBAN;DAYLIGHT;1;2019-08-03 14:00:00
10481;ALABAMA;BALDWIN;2019;8;6;TUESDAY;URBAN;DARK;1;2019-08-06 05:00:00
10482;ALABAMA;BIBB;2019;8;6;TUESDAY;RURAL;DAYLIGHT;1;2019-08-06 15:00:00
10483;ALABAMA;BALDWIN;2019;8;7;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-07 18:00:00
10484;ALABAMA;ST. CLAIR;2019;8;7;WEDNESDAY;RURAL;DAYLIGHT;1;2019-08-07 16:00:00
10485;ALABAMA;CONECUH;2019;8;9;FRIDAY;RURAL;DARK;1;2019-08-09 23:00:00
10486;ALABAMA;RUSSELL;2019;8;9;FRIDAY;URBAN;DAYLIGHT;1;2019-08-09 16:00:00
10487;ALABAMA;CLARKE;2019;8;10;SATURDAY;URBAN;DAYLIGHT;1;2019-08-10 11:00:00
10488;ALABAMA;MORGAN;2019;8;10;SATURDAY;RURAL;DARK;1;2019-08-10 23:00:00
10489;ALABAMA;LAMAR;2019;8;11;SUNDAY;RURAL;DARK;1;2019-08-11 20:00:00
10490;ALABAMA;ETOWAH;2019;8;12;MONDAY;RURAL;DAYLIGHT;1;2019-08-12 17:00:00
